object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201520379349301252,381374230,Tuition and Fees,611310,35143982,35143982,0,0
201520379349301252,381374230,Other Auxiliary,721110,1342427,392403,950024,0
201520379349301252,381374230,Auxiliary,611310,9968744,9880519,88225,0
201510419349301001,820200906,Tuition and fees,611600,25348746,25348746,0,0
201510419349301001,820200906,Room and board,611600,5539365,5539365,0,0
201510419349301001,820200906,Athletics,611600,317936,308508,9428,0
201500439349302020,131628149,Tuition and Fees,900099,106466699,106466699,0,0
201500439349302020,131628149,Auxiliary enterprises,900099,32099314,32099314,0,0
201500439349302020,131628149,Toddler Center,900099,289510,289510,0,0
201520419349302012,222547262,ADMISSIONS,711110,2932201,2932201
201520419349302012,222547262,MFA PROGRAM INCOME,611710,2065827,2065827
201520419349302012,222547262,SERVICE CHARGE INCOME,711110,367925,367925
201520419349302012,222547262,TUITION INCOME,711110,237886,237886
201520419349302012,222547262,ADVERTISING INCOME,541800,104215,104215
201500379349300205,251296727,TRAINING,624410,25816,25816
201500419349301715,390477970,TUITION/FEES,900099,81876873,81876873
201500419349301715,390477970,AUX. ENTERPRISES,812930,10675212,10285416,389796
201500419349301715,390477970,TECHNOLOGY CENTER,900099,2197965,2197965
201500419349301715,390477970,GOVERNMENT CONTRACTS,900099,1756020,1756020
201520429349301712,630288850,Tuition and fees,900099,2430308,2430308
201520429349301712,630288850,Room and Board fees,721310,1840826,1840826
201520429349301712,630288850,Other income,900099,177439,177439
201520429349301712,630288850,Bookstore sales,451211,101285,101285
201500379349301315,530199507,GOVERNMENT GRANTS & APPROPRIATIONS,900099,124742434,124742434
201500379349301315,530199507,TUITION,611710,25122622,25122622
201500379349301315,530199507,ROOM AND BOARD,721310,10758774,10758774
201500379349301315,530199507,CONFERENCE CENTER REVENUE,721110,6320308,6320308
201500379349301315,530199507,AUXILIARY SERVICES,611710,1421770,864985,556785
201500419349301300,540575812,Educational Services,611110,38408985,38408985,0,0
201500419349301300,540575812,Auxiliary Services,611710,5114775,5114775,0,0
201500419349301315,610445823,Tuition & Fees,611310,9457108,9457108,0,0
201500419349301315,610445823,Auxiliary enterprises,611310,2108579,2108579,0,0
201500419349301315,610445823,Annuity agreements,611310,93413,93413,0,0
201500439349300100,951744369,Tuition & fees,611600,256239439,256239439
201500439349300100,951744369,Auxiliary revenue,611600,17902437,17902437
201500439349300100,951744369,Other prog svc inc,611600,4409541,4409541
201500439349300100,951744369,Outreach ministries,611600,920364,920364
201520409349301312,221912028,TUITION & FEES,611710,45966140,45966140
201520409349301312,221912028,AUXILARY ENTERPRISE,611710,2848294,2848294
201540459349300014,560529982,TUITION & FEES,900099,27787671,27787671
201540459349300014,560529982,ROOM & BOARD,900099,8565999,8565999
201540459349300014,560529982,OTHER EDUCATIONAL FEES,900099,2074913,2074913
201530509349300018,620475690,Tuition fees,611600,10105157,10105157
201530509349300018,620475690,Sales and services of auxiliary enterprises,611710,2436639,2436639
201510459349300701,042152671,TUITION AND FEES,611710,38258130,38258130
201510479349302271,952501387,TUITION INCOME,900099,10548847,10548847
201510479349302271,952501387,RENTAL INCOME,531120,532947,532947
201510479349302316,950549600,TUITION AND FEES,611600,150946275,150946275
201510479349302316,950549600,AUXILIARY SERVICE SALES,611710,25402275,25402275
201510479349302316,950549600,PUBLIC AND STUDENT FEES,611600,3897919,3897919
201510479349302316,950549600,OTHER PROGRAM SERVICE,611710,1305313,1305313
201530479349301653,750917417,Tuition and Fees,611600,8967012,8967012
201530479349301653,750917417,Sales and services of auxiliary enterprises,611710,2235211,2235211
201510479349301931,760057699,TUITION AND FEES,611600,1497955,1497955
201520479349301632,570314374,TUITION AND FEES,900099,27472425,27472425
201520479349301632,570314374,ROOM AND BOARD FEES,900099,9914843,9914843
201520479349301632,570314374,OTHER REVENUE,900099,1171371,1196404,-25033
201510449349302496,530196640,TUITION AND FEES,611310,37313310,37313310
201510449349302496,530196640,CONFERENCES AND WKSHPS,611710,293954,293954
201530479349301393,362593545,STUDENT TUITION & FEES,611600,3805312,3805312
201530479349301393,362593545,CLINICAL AND TRAINING,611600,1424064,1424064
201530479349301393,362593545,0
201530479349301393,362593545,0
201530479349301393,362593545,0
201530459349300613,030179419,Auxiliary Income,225153,225153
201530459349300613,030179419,Student Loan Interest,7684,7684
201530459349300613,030179419,Tuition & Fees,10496316,10496316
201540449349301824,620502739,TUITION & FEES,611710,62111040,62111040
201540449349301824,620502739,RESIDENCE HALLS,611710,6633732,6633732
201540449349301824,620502739,DINING HALL,611710,3794551,3794551
201540449349301824,620502739,LUDIC,611710,198726,198726
201540449349301824,620502739,CAMPUS STORE,611710,166079,166079
201540499349300029,941156485,TUITION AND FEES,611600,77467924,77467924
201540499349300029,941156485,RESIDENTIAL FACILITIES,531110,3327421,3327421
201540499349300029,941156485,MISCELLANEOUS,611710,250678,250678
201530479349301843,570314408,"TUITION, ROOM, AND BOARD",611310,55631813,55631813
201530479349301843,570314408,ATHLETIC REVENUE,611310,1169900,1053781,116119
201530479349301843,570314408,OTHER REVENUE,611310,408941,408941
201530479349301843,570314408,SUMMER CONFERENCES,532000,119449,119449
201530479349301933,351148835,Tuition and Fees,611310,11419562,11419562,0,0
201530479349301933,351148835,Student Housing,611310,1951998,1951998,0,0
201530479349301933,351148835,Michiana Gerontolgy Institute,611310,72975,72975,0,0
201530479349301933,351148835,Athletic Income,611310,172102,172102,0,0
201530479349301933,351148835,Miscellaneous Income,611310,62649,62649,0,0
201520449349302627,133508093,TUITION AND FEES,611710,121066407,121066407
201520449349302627,133508093,ROOM AND BOARD (& OTHER STUDENT CHARGES),611710,17709343,17709343
201520449349302627,133508093,CAFETERIA,611710,1099556,1099556
201520449349302627,133508093,BOOKSTORE,611710,104994,104994
201520449349302627,133508093,VENDING COMMISSIONS,611710,64664,64664
201520449349302667,431007642,STUDENT TUITION/FEE,611310,14324998,14324998
201520449349302667,431007642,AUXILIARY ENTERPRISES,611710,3941146,3941146
201520449349302667,431007642,CAMPS & CONFERENCES,611710,140976,140976
201520449349302667,431007642,BOOKSTORE,451211,38831,38831
201530449349302668,430610813,STUDENT TUITION/FEES,611310,18056845,18056845
201530449349302668,430610813,AUXILIARY ENTERPRISES,611710,4904822,4904822
201540449349302909,480547846,TUITION AND FEES,611710,20215609,20215609
201540449349302909,480547846,RESIDENCE HALLS,611710,813754,813754
201540449349302909,480547846,CAFETERIA,611710,737455,737455
201540449349302909,480547846,ST. MARY CENTER,611710,107929,107929
201520449349302342,430356250,Educational Programs,611600,97984984,97984984
201520449349302342,430356250,Patient Care,621400,7595463,7595463
201520449349302342,430356250,Student Loan Interest,611710,159755,159755
201520449349302342,430356250,STUDENT HOUSING/RECREATIONAL,611710,221326,221326
201520449349302387,370661227,Lincoln Auxiliary,3803871,3803871
201520449349302387,370661227,Lincoln Campus,9999099,9999099
201520449349302387,370661227,Midwest College of Cosmet,878587,878587
201520449349302387,370661227,Normal Auxiliary,453819,453819
201520449349302387,370661227,Normal Campus,4691652,4691652
201500489349301365,610444763,TUITION AND FEES,611310,44202316,44202316
201500489349301365,610444763,ROOM AND BOARD,611310,8977284,8977284
201500489349301365,610444763,BOOK STORE AND ANCILLARY SERVICES,611310,2590157,2590157
201540449349301184,750827409,TUITION AND FEES,42010393,42010393
201540449349301184,750827409,AUXILIARY INCOME,10306974,10306974
201530489349300713,620483210,TUITION & FEES,611310,22430346,22295675,134671
201530489349300713,620483210,AUXILIARY ENTERPRISES,900099,3547779,3478671,69108
201500489349302270,330804576,Tuition & fees,611310,3379962
201500489349302270,330804576,Less: discount,611310,-50105
201500489349302270,330804576,Less: scholarship,611310,-88420
201540489349300814,270725461,TUITION AND FEES,611310,410777,410777
201540489349300814,270725461,ATHLETIC HOUSING,721000,41172,41172
201540489349300814,270725461,AUXILIARY REVENUE,611710,3722,3722
201540489349300814,270725461,ATHLETIC REVENUE,611710,3472,3472
201500569349300300,540505977,TUITION AND FEES,611710,99215700,98913406,302294
201500569349300300,540505977,AUXILIARY SERVICES,611710,19454519,18760914,693605
201500569349300300,540505977,OTHER MISCELLANEOUS INCOME,611710,1950105,1950105
201530449349301713,540506306,Tuition revenue,611310,52458528,52458528,0,0
201530449349301713,540506306,Residence halls and facilities,721000,8670287,0,0,8670287
201530449349301713,540506306,Dining services and conferences,722212,7675635,0,0,7675635
201530449349301713,540506306,Wellness memberships,713940,18190,0,17305,885
201530449349301713,540506306,Bookstore,451211,86469,0,0,86469
201520559349300512,131740469,TUITION AND FEES,900099,73400412,73400412
201520559349300512,131740469,ROOM AND BOARD (AUXILIARY ENT.),900099,17020824,17020824
201500559349300700,660362666,TUITION AND FEES,611110,31637815
201520449349301512,043250289,TUITION INCOME,611710,2399245,2399245
201520449349301512,043250289,OTHER INCOME,611710,84223,84223
201530489349302068,310971599,TUITION & FEES,611310,29481188,29481188
201530489349302068,310971599,ROOM & BOARD,611310,2052060,2052060
201510449349300026,141468399,TUITION AND FEE INCOME,611310,51275352,51275352
201510449349300026,141468399,"DORMITORIES, FOOD, SERVICE, CAMPUS STORE",611310,12726918,12726918
201510449349300026,141468399,ELEMENTARY SCHOOL - PRE K TO GRADE 8,611110,2091343,2091343
201510449349300026,141468399,COMMUNITY EDUCATION,611310,465756,465756
201510449349300026,141468399,OTHER SOURCES,611310,629262,629262
201540449349301429,410747165,TUITION AND FEES,611710,12742477,12742477
201540449349301429,410747165,AUXILIARY ENTERPRISES,611710,2825623,2825623
201540449349301429,410747165,STUDENT ACTIVITIES,611710,108488,108488
201540449349301429,410747165,"ACADEMIC, INSTITUTIONAL, STUDENT",611710,79194,79194
201540449349301429,410747165,VICARAGE AND STUDENT PREACHING IN,611710,18585,18585
201520449349301697,741180151,TUITION AND FEES,611710,9934910,9934910
201520449349301697,741180151,AUXILIARY ENTERPRISES,611710,2323445,2323445
201520489349302187,620814498,TUITION AND FEES,611310,4509254,4509254
201520449349300407,231433899,STUDENT TUITION FEES,611600,7635966,7635966
201520449349300407,231433899,AUXILIARY ENTERPRISES,611710,2238161,2238161
201520449349300407,231433899,HOSPITALITY & CONFERENCE,721000,1022064,1022064
201520449349300407,231433899,MISCELLANEOUS,611710,458488,458488
201520489349302232,931022351,TUITION AND FEES,611600,2932776,2932776
201520489349302232,931022351,ROOM AND BOARD,532000,652601,652601
201520489349302232,931022351,PACE PROGRAM,611600,160665,160665
201500579349300805,362225483,SPRING SUMMITT,900099,315300,315300
201510519349300311,480543736,TUITION & FEES,611710,14035732,14035732
201510519349300311,480543736,AUXILIARY ENTERPRISE,611710,3573706,3573706
201510489349301266,521106842,GRADE 7-12 PROGRAM,611600,3754898,3754898
201510489349301266,521106842,TUITION & FEES - YG,611600,391442,391442
201510489349301266,521106842,ROOM & BOARD - YG,611600,197933,197933
201500449349301470,951958142,FEE REVENUE,900099,9805440,9805440,0,0
201500449349301620,381624684,"Dormitories, Dining Hall",9661334,9661334
201500449349301620,381624684,Fees From Special Program,900999,612586,15049,597537
201500449349301620,381624684,"Hotel, Meet Rooms, Banq",1136534,661124,475410
201500449349301620,381624684,Tuition and Fees,900099,75810234,75810234
201500449349301620,381624684,"Vending, Student Ctr, Etc",800947,800947
201530449349301608,314379435,EDUCATIONAL PROGRAMS- UNDERGRADUATE,611710,79271112,79271112
201530449349301608,314379435,EDUCATIONAL PROGRAMS- GRADUATE,611710,18583781,18583781
201530449349301608,314379435,AUXILIARIES,611710,12713775,12713775
201530449349301608,314379435,GENERAL EDUCATIONAL PROGRAMS,611710,1024903,1024903
201530449349301608,314379435,BOOKSTORE REVENUE,451211,106534,106534
201520489349300107,236297362,COUNSELING,4044263,4044263
201520489349300107,236297362,EDUCATION & TRAINING,680549,680549
201520489349300107,236297362,WORKSHOPS & CONFERENCES,23127,23127
201520489349300107,236297362,TRAINING CONTRACTS,4244,4244
201520489349300107,236297362,MISC PROGRAM REVENUE,857,857
201540579349300229,730774245,"Tuition, Fees and Service",2110419,2110419
201540579349300304,344428219,TUITION AND FEES,900099,30159558,30159558
201540579349300304,344428219,RESIDENCE HALLS,611710,3718579,3718579
201540579349300304,344428219,FOOD SERVICE,611710,3815968,3815968
201540579349300304,344428219,CONFERENCE REVENUE,611710,272897,272897
201540579349300304,344428219,DEPARTMENTAL SERVICES REVENUE,611710,65212,65212
201500559349300515,420680466,TUITION & FEES,611310,90060130,90060130
201500559349300515,420680466,SALES & SERVICE OF AUXILIARY SERV,611310,18873659,18839834,33825
201500559349300515,420680466,SALES & SERVICE OF EDUCATIONAL AC,611710,761375,761375
201510449349301706,381459365,TUITION AND FEES,611600,22902572,22902572
201510449349301706,381459365,AUXILIARY REVENUE,900099,4522844,4522844
201510449349301706,381459365,ACTIVITIES REVENUE,900099,410767,410767
201530549349300703,160759798,Tuition & Fees,611310,55957734,55957734,0,0
201530549349300703,160759798,Sales & service of auxiliary enterprise,611710,8137337,8137337,0,0
201510489349302246,954579025,TUITION FEES,241824,241824
201540479349300419,560530242,TUITION AND FEES,900099,50273127,50273127
201540479349300419,560530242,"HOUSING, DINING & OTHER",900099,7985475,7985475
201540479349300419,560530242,WORKSHOPS & OTHER FEES,900099,1293891,1293891
201540479349300424,941700607,Admin Fee - Ryukoku,611710,34824,34824
201540479349300424,941700607,Dormitory Rent & Homestay,611710,47120,47120
201540479349300424,941700607,Homestay Fees,611710,63073,63073
201540479349300424,941700607,Tuition and Registration,611600,279269,279269
201530489349302263,942382546,TUITION AND FEES,611600,14035247,14035247
201530489349302263,942382546,EDUCATIONAL CLINIC,611710,697206,697206
201530489349302263,942382546,CONTINUING EDUCATION,611600,378719,378719
201530489349302263,942382546,OTHER INCOME,611710,181174,181174
201500449349302690,451171945,STUDENT TUITION AND FE,611600,1521575,1521575
201510559349300331,470724387,TUITION & FEES,611600,13469571,13469571
201510559349300331,470724387,WORKSHOPS,611710,1435059,1435059
201510559349300331,470724387,STUDENT DORMS,611710,548358,548358
201500479349301665,350868086,TUITION AND FEES,611600,25760284,25760284
201500479349301665,350868086,AUXILIARY ENTERPRISES,611600,5886737,5886737
201500479349301665,350868086,0
201500479349301665,350868086,0
201500479349301665,350868086,0
201510559349300726,470491571,Tuition & Fees,611710,74632868,74632868
201520489349301002,420680404,TUITION AND FEES,611600,42479192,42479192
201520489349301002,420680404,SALES AND SERVICE AUXILIARY,611710,6594577,6594577
201520489349301002,420680404,SALES AND SERVICE EDUCATION,611710,450916,450916
201520489349301002,420680404,"PARKING, COLLECTION OF OLD ACCOUN",611710,53213,53213
201510489349301166,730579298,STUDENT TUITION AND FE,611710,146704100,146704100
